id,text,topic
15799,emergenza acqua emergenza acqua causa chiusura interruzione territorio emergenza problema ondata acqua gestore servizio interruzione servizio territorio compagnia acqua crisi servizio provvedimento acqua servizio gestore servizio comune ,  false
15800,maltempo fuoco maltempo fuoco acqua zona ,  false
15801, linea ,  false
15802,emergenza acqua regione sospensione acqua causa ripristino livello livello regione sospensione acqua rete fornitura emergenza utenza operazione flusso causa ,  false
15803,sospensione ondata acquedotto chiusura acqua ripristino livello erogazione acqua sospensione problema ripristino livello erogazione acqua ripristino livello erogazione acqua sospensione problema ripristino livello erogazione acqua sospensione problema ripristino livello erogazione acqua sospensione problema ripristino livello erogazione acqua sospensione problema ripristino livello erogazione acqua sospensione problema erogazione acqua zona ripristino livello erogazione acqua ripristino livello erogazione acqua ,  false
15804, erogazione utenza ripristino condotta ponte erogazione sospensione condotta ,  false
15805, elettrico corrente elettrico corrente guasto buio corrente zona carenza energia disservizio emergenza luce strada corrente guasto comune rete tensione luce corrente ,  true
15806,blackout paese corrente blackout paese corrente interruzione fornitura energia disservizio paese interruzione gestore servizio guasto tecnico blackout energia illuminazione ,  true
15807, cabina panico cabina panico panico paese cabina allarme cabina fumo intervento fuoco incendio squadra sicurezza corrente paese esplosione energia esplosione ,  false
15808,traffico incendio incendio traffico zona blocco autobotte linea zona energia sicurezza intervento ,  false
15809,nubifragio stazione stazione maltempo nubifragio acqua stazione fuoco zona acqua carreggiata stazione stazione livello acqua metro regione interruzione corrente energia fuoco alluvione ,  false
15810, centrale guasto servizio guasto impianto tempo centrale guasto servizio impianto impianto centrale anomalia sistema elettrico chiusura azienda guasto servizio azienda disagio incidente lavoro sicurezza luce trasporto metropolitana crisi comune ,  true
15811, acqua regione problema acqua comune provvedimento rischio fornitura emergenza acqua acqua crisi acqua regione rischio acqua allarme emergenza centrale emergenza problema acqua tragedia livello rischio tempo disagio problema acqua acqua blocco acqua problema comune allarme regione acqua acqua acqua regione emergenza regione acqua fuoco campo emergenza emergenza emergenza centrale quadro quadro tempo emergenza protezione danno tempo disagio servizio servizio regione sospensione ,  false
15812,crisi crisi emergenza ,  false
15813, azienda sospensione tragedia livello rischio tempo disagio problema acqua ,  false
15814, blackout elettrico area soccorso ponte ,  false
15815, acqua secco acqua regione danno acqua acqua acqua calo acqua regione acqua interruzione flusso secco flusso quartiere regione azienda fuoco acqua emergenza acqua approvvigionamento approvvigionamento acqua acqua acqua rete distribuzione acquedotto ,  false
15816, acqua acqua sistema azienda distribuzione acqua emergenza livello rischio regione interruzione regione comune tempo acqua pioggia pioggia approvvigionamento riparazione rete tempo acqua rete acqua acqua problema ,  false
15817, fornitura acqua regione fornitura acqua regione ,  false
15818, acqua causa acqua causa guasto acqua causa guasto acquedotto rottura strada lavoro riparazione guasto interruzione approvvigionamento capoluogo serbatoio pressione mancanza acqua riparazione acquedotto conseguenza erogazione ,  true
15819, acqua acqua sistema azienda distribuzione acqua emergenza livello rischio regione interruzione regione comune tempo acqua pioggia pioggia approvvigionamento riparazione rete tempo acqua rete acqua acqua problema ,  false
15820, emergenza acqua emergenza acqua regione emergenza acqua scontro regione rischio emergenza acqua regione sospensione acqua regione scontro regione acqua approvvigionamento livello perdita azienda acqua regione acqua azienda rischio acqua acqua scontro regione acqua ,  false
15821, acqua ,  false
15822,emergenza acqua rischio erogazione acqua rischio erogazione metro crisi rischio erogazione acqua regione sospensione acqua causa metro acqua rischio regione regione emergenza erogazione acqua acqua pioggia regione paese pressione rischio terremoto rischio maltempo rischio rischio ,  false
15823, blackout elettrico blackout elettrico zona blackout elettrico buio fuoco guasto zona ,  true
15824, elettrico zona ,  false
15825, tempesta tempesta tempesta campo corrente rete rete paese rete tempesta fuoco sistema corrente internet traffico paese caos mancanza energia distribuzione acqua acqua acqua area corrente tempesta corrente rete causa terremoto uragano lavoro casa tempesta problema tempesta esplosione casa sistema elettrico sicurezza rete infrastruttura energia sicurezza rete caduta albero corrente paese tempesta ,  false
15826, interruzione energia interruzione energia ente distribuzione energia ,  false
15827,disastro ospedale rischio crollo vento ospedale fuoco rischio crollo strada causa smottamento strada incrocio rischio strada problema protezione regione tratto strada rischio smottamento problema luce telefono maltempo traffico causa caduta carreggiata protezione intervento fuoco caduta interruzione corrente linea ondata vento grandine intervento protezione territorio ,  false
15828,maltempo maltempo vento corrente albero ponte lavoro protezione albero incidente maltempo fuoriuscita strada casa fuoco polizia traffico ,  false
15829, gas incrocio rete gas intervento circolazione transito interruzione servizio gas zona ,  false
15830, guasto rete tubo strada quartiere guasto rete tubo secco zona rete rottura stazione ,  true
15831,guasto rete secco provincia rete secco provincia pressione causa perdita rete pressione acqua comune comune comune riparazione guasto ,  true
15832,guasto rete zona causa perdita comune comune ,  false
15833, interruzione energia interruzione energia ente distribuzione energia ,  false
15834,blackout paese corrente blackout paese corrente interruzione fornitura energia disservizio paese interruzione gestore servizio guasto tecnico blackout energia illuminazione ,  true
15835,area comune area comune distribuzione rete area consorzio polizia rete problema tensione corrente zona territorio distribuzione distribuzione sostituzione rete servizio sistema elettrico rete tensione servizio intervento sostituzione operazione intervento interruzione energia sostituzione sostituzione rete area zona ,  false
15836, acqua secco acqua regione danno acqua acqua acqua calo acqua regione acqua interruzione flusso secco flusso quartiere regione azienda fuoco acqua emergenza acqua approvvigionamento approvvigionamento acqua acqua acqua rete distribuzione acquedotto ,  false
15837, interruzione acqua interruzione acqua interruzione acqua erogazione acqua erogazione sospensione interruzione servizio sospensione strada ,  false
15838, tubo strada guasto rete acqua guasto rete acqua acqua rete guasto rete tubo acqua strada traffico ripristino conduttura servizio tubo ,  true
15839,maltempo provincia maltempo danno zona fuoco lavoro acqua fuoco albero auto ferito tempo ,  false
15840,maltempo grandine maltempo temporale zona maltempo grandine neve protezione maltempo causa ,  false
15841,maltempo linea maltempo linea causa guasto sistema stazione ,  true
15842, acqua acqua blocco fornitura acqua crisi regione erogazione quartiere emergenza blocco fornitura sospensione regione azienda acqua fuoco sospensione acqua secco calo regione regione acqua problema incidente terremoto magnitudo centrale polizia ,  false
15843,sospensione erogazione comunicazione carenza flusso sospensione erogazione acqua territorio ,  false
15844, sospensione erogazione sospensione erogazione condotta sospensione erogazione interruzione erogazione servizio interruzione manutenzione serbatoio gestore ripristino servizio gestore rete distribuzione acqua condotta ,  false
15845, elettrico area aeroporto sistema compagnia tilt area guasto problema ,  true
15846,maltempo casa vento pioggia paura fuoco provincia maltempo vento grandine fuoco lavoro vento pioggia grandine caduta grandine caduta pioggia vento struttura tratto strada auto temporale vento albero strada strada area protezione territorio vento segnalazione pericolo vento protezione maltempo telefono strada carreggiata maltempo provincia protezione strada carreggiata albero linea polizia manutenzione provincia abitazione tensione interruzione linea nubifragio ospedale soccorso blackout carreggiata maltempo squadra protezione intervento maltempo capoluogo perturbazione provincia vento capoluogo vento albero strada transito tensione fuoco polizia vento caduta grandine maltempo area vento comune comune albero fuoco grandine acqua zona perturbazione vento albero ponte canale albero chiusura fuoco maltempo servizio mancanza energia causa temporale temporale pioggia grandine zona grandine danno fenomeno pioggia fuoco strada vento intervento territorio temporale stazione ,  true
15847, manutenzione gas traffico rete quartiere strada strada incrocio rete gas intervento circolazione transito interruzione servizio gas zona ,  false
15848,guasto elettrico impianto acqua comune causa guasto elettrico impianto pressione acqua impianto tempo guasto ,  true
15849, infrastruttura ritardo guasto elettrico trasporto servizio intervento provincia collegamento servizio treno stazione causa caduta linea alimentazione rottura interruzione linea circolazione treno interruzione linea causa treno ritardo linea ritardo ritardo linea disagio disagio intervento polizia treno panico collegamento linea manutenzione infrastruttura sicurezza infrastruttura manutenzione infrastruttura informazione trasporto servizio programma servizio servizio transito linea servizio ,  true
15850,acquedotto acqua guasto rete centrale comune secco strada comune disservizio rottura tubazione impianto fuoco sicurezza impianto intervento servizio erogazione acqua acqua comune lavoro allagamento cabina centrale intervento ,  true
15851, tubo strada guasto rete acqua guasto rete acqua acqua rete guasto rete tubo acqua strada traffico ripristino conduttura servizio tubo ,  true
15852, azienda distribuzione acqua regione acqua emergenza regione acqua causa rischio livello acqua regione regione rischio approvvigionamento acqua acqua corrente regione approvvigionamento acquedotto acquedotto acquedotto causa provincia acqua acqua acqua distribuzione acqua acqua acqua acqua interruzione fornitura acqua popolazione area zona problema treno acqua acqua regione ,  false
15853,emergenza emergenza emergenza problematica problema mancanza acqua acqua emergenza interruzione acqua tecnico provincia acqua regione ente acquedotto azienda fuoco protezione regione territorio distribuzione erogazione acqua regione protezione ente acqua acqua zona pompa crisi tecnico ente erogazione ente gestore portata luce riparazione ente gestore servizio popolazione servizio tempo servizio programma interruzione erogazione acqua gestore erogazione paese acqua carenza fornitura acqua popolazione popolazione erogazione carenza ente intervento regione pompa provincia ,  false
15854,blackout guasto blackout rete illuminazione guasto illuminazione guasto programma intervento guasto interruzione problema network ,  true
15855, azienda distribuzione acqua regione acqua emergenza regione acqua causa rischio livello acqua regione regione rischio approvvigionamento acqua acqua corrente regione approvvigionamento acquedotto acquedotto acquedotto causa provincia acqua acqua acqua distribuzione acqua acqua acqua acqua interruzione fornitura acqua popolazione area zona problema treno acqua acqua regione ,  false
15856, acqua interruzione servizio emergenza centrale regione acqua livello regione disastro disastro regione tempo acqua condotta erogazione acqua interruzione secco gestore servizio interruzione acqua regione gestore mancanza ,  false
15857,interruzione erogazione acqua tecnico interruzione erogazione acqua tecnico sospensione erogazione acqua consorzio consorzio consorzio approvvigionamento acqua consorzio comune problematica emergenza ,  false
15858,maltempo maltempo grandine circolazione network maltempo grandine circolazione grandine ,  false
15859,maltempo vento blackout maltempo pioggia vento livello acqua fuoco squadra fiume maltempo temporale temporale nubifragio provincia fuoco zona fuoco ondata maltempo provincia ondata maltempo nubifragio zona maltempo pioggia vento vento strada aeroporto strada zona blackout caduta albero casa copertura ospedale zona vento blackout livello linea problema allarme albero auto transito auto vento ,  true
15860,maltempo auto polizia strada acqua metro livello soccorso sicurezza area fuoco raffica maltempo lavoro causa intervento maltempo temporale stazione incidente ,  false
15861,sospensione causa guasto erogazione zona causa guasto erogazione ,  true
15862, acqua conseguenza acqua emergenza acqua emergenza acqua regione acqua rischio crisi acqua aria rete acqua approvvigionamento acqua azienda distribuzione acqua rete sospensione acqua acqua acqua acqua acqua ,  false
15863, acqua acqua secco secco danno rete acqua ,  false
15864,maltempo vento blackout maltempo pioggia vento livello acqua fuoco squadra fiume maltempo temporale temporale nubifragio provincia fuoco zona fuoco ondata maltempo provincia ondata maltempo nubifragio zona maltempo pioggia vento vento strada aeroporto strada zona blackout caduta albero casa copertura ospedale zona vento blackout livello linea problema allarme albero auto transito auto vento ,  true
15865, ,  false
15866, interruzione erogazione energia zona ,  false
15867, energia ,  false
15868, erogazione erogazione energia zona ripristino sospensione corrente energia canale utenza tempo corrente ,  false
15869, strada guasto strada fuoco guasto riparazione ,  true
15870, gas gas sicurezza approvvigionamento gas ,  false
15871, guasto linea raffica guasto caos transito causa problema linea alimentazione disagio rete guasto raffica linea blocco ,  true
15872, auto paura auto fuoco allarme fuoco guasto elettrico auto paura ,  true
15873,sospensione servizio provincia acqua ripristino condotta disservizio causa sostituzione comune sospensione fornitura causa rottura condotta acquedotto interruzione acqua ripristino comune erogazione servizio disservizio popolazione intervento sostituzione acquedotto disagio portata acqua ,  true
15874, acqua sospensione acqua sospensione acqua regione azienda rete acqua sospensione servizio acqua notizia regione regione comune acqua servizio rete acqua rete distribuzione acqua azienda comune regione ,  false
15875, rischio acqua acqua protezione approvvigionamento acqua causa carenza servizio approvvigionamento emergenza regione incubo sospensione erogazione acqua sospensione regione azienda regione acqua portata regione erogazione acqua telefono tecnico rischio acqua comune problema chiusura acqua acqua comune emergenza disastro sospensione manutenzione ,  false
15876, gas gas sicurezza approvvigionamento gas ,  false
15877, ,  false
15878, regione ripristino regione ripristino notizia consorzio regione causa lavoro consorzio erogazione acqua consorzio interruzione servizio interruzione consorzio regione regione regione fornitura disagio acqua regione ,  false
15879, crisi crisi crisi acqua area metropolitana livello approvvigionamento livello sicurezza interruzione servizio livello comune acqua regione comune blocco regione acqua flusso acqua acqua crisi sistema regione comune blocco paura conseguenza crisi acqua livello acqua ,  false
15880, interruzione erogazione acqua sospensione erogazione acqua consorzio consorzio consorzio approvvigionamento acqua consorzio comune problematica emergenza ,  false
15881, interruzione erogazione energia zona ,  false
15882, energia ,  false
15883, ,  false
15884,interruzione acqua acqua manutenzione erogazione erogazione acqua comunicazione lavoro manutenzione condotta causa intervento flusso territorio ripristino flusso acqua ,  false
15885, acqua rischio acqua rischio sospensione erogazione acqua livello erogazione emergenza urgenza livello ospedale soccorso emergenza comune interruzione rischio comune segnalazione emergenza emergenza ,  false
15886, sospensione acqua collegamento rete quartiere comune intervento interruzione erogazione acqua pressione servizio rete telefonia ,  false
15887,maltempo comune emergenza comune ondata maltempo pioggia vento grandine emergenza regione ,  false
15888,maltempo attacco emergenza emergenza allerta problematica acqua auto acqua ,  false
15889,linea linea maltempo strada zona territorio circolazione linea causa tecnico notizia treno linea maltempo informazione tempo provincia acqua maltempo regione allerta maltempo causa ,  false
15890, guasto sospensione guasto sospensione causa guasto rete comune sospensione flusso ripristino servizio ,  true
15891,crisi emergenza rete crisi emergenza rete sospensione zona portata approvvigionamento incendio automobilista crisi provincia erogazione operazione pressione acqua problema zona rete crisi capoluogo emergenza problema zona portata portata approvvigionamento zona rete pressione acqua rischio protezione caduta acqua protezione crisi provincia crisi ,  true
15892, sospensione acqua rischio regione sospensione erogazione acqua livello erogazione emergenza comune regione approvvigionamento provvedimento approvvigionamento emergenza comune rischio emergenza emergenza ,  false
15893, hacker fenomeno attacco hacker computer ,  false
15894, energia energia gas area energia operazione energia gas energia energia gas conseguenza energia energia calo gas energia impatto gas gas conseguenza gas metro interruzione calo copertura impatto calo energia causa gas energia operazione fiume copertura protezione conseguenza impatto perdita conseguenza ,  false
15895, guasto linea raffica guasto caos transito causa problema linea alimentazione disagio rete guasto raffica linea blocco ,  true
15896, guasto rete sicurezza,  true
15897, incubo linea causa incubo circolazione linea linea alimentazione treno rete guasto tragedia livello treno tempo danno zona livello sicurezza ,  true
15898,condotta gas strada erogazione condotta gas strada erogazione gas strada erogazione rottura condotta gas provincia strada sospensione erogazione gas chiusura tratto strada tubo installazione fibra rottura condotta interruzione erogazione gas gas provincia fuoco polizia chiusura tratto strada traffico zona rottura riparazione ripristino servizio luce chiusura transito strada transito gas polizia programma raffica pozzo fuoco pozzo fuoco incendio vento fuoco ,  true
15899,tubo gas frazione riparazione rete rete linea compagnia fuoco sicurezza zona area intervento riparazione linea interruzione fornitura gas frazione disagio zona polizia stazione traffico rottura pericolo riparazione linea causa servizio fuoco ,  true
15900,treno guasto protezione guasto protezione treno causa guasto elettrico soccorso stazione protezione nucleo protezione emergenza causa protezione acqua treno ospedale tecnico polizia ,  true
15901, nucleo servizio provincia regione acqua livello acqua causa rischio crisi azienda mancanza erogazione acqua sospensione sospensione servizio comune ,  false
15902, nucleo servizio provincia regione acqua livello acqua causa rischio crisi azienda mancanza erogazione acqua sospensione sospensione servizio comune ,  false
15903, intervento rete acqua guasto rete rete interruzione servizio intervento rete erogazione acqua capoluogo territorio interruzione pressione disservizio servizio zona sistema interruzione operazione condotta fiume ponte comune comune infrastruttura approvvigionamento comune tempo condotta erogazione intervento operazione emergenza tempo intervento pressione sospensione protezione servizio approvvigionamento rifornimento intervento condotta servizio ,  true
15904,tubo gas frazione riparazione rete rete linea compagnia fuoco sicurezza zona area intervento riparazione linea interruzione fornitura gas frazione disagio zona polizia stazione traffico rottura pericolo riparazione linea causa servizio fuoco ,  true
15905, intervento rete acqua guasto rete rete interruzione servizio intervento rete erogazione acqua capoluogo territorio interruzione pressione disservizio servizio zona sistema interruzione operazione condotta fiume ponte comune comune infrastruttura approvvigionamento comune tempo condotta erogazione intervento operazione emergenza tempo intervento pressione sospensione protezione servizio approvvigionamento rifornimento intervento condotta servizio ,  true
15906,interruzione utenza causa guasto interruzione frazione lavoro problema ,  true
15907, interruzione erogazione interruzione erogazione interruzione erogazione riparazione condotta erogazione acqua zona territorio erogazione zona tratto incrocio incrocio popolazione ripristino erogazione ,  false
15908, vittima calo tensione interruzione energia corrente problema danno strada danno centrale zona area strada danno ,  false
15909, lavoro regione interruzione corrente stazione provincia stazione ,  false
15910, intervento rete acqua guasto rete rete interruzione servizio intervento rete erogazione acqua capoluogo territorio interruzione pressione disservizio servizio zona sistema interruzione operazione condotta fiume ponte comune comune infrastruttura approvvigionamento comune tempo condotta erogazione intervento operazione emergenza tempo intervento pressione sospensione protezione servizio approvvigionamento rifornimento intervento condotta servizio ,  true
15911, interruzione acqua interruzione acqua interruzione acqua erogazione acqua erogazione sospensione sostituzione condotta zona sospensione acqua strada strada interruzione servizio sospensione servizio pressione circonvallazione chiusura traffico coda autostrada tempo ,  false
15912, livello acqua emergenza centrale emergenza livello acqua comunicazione flusso sospensione servizio riparazione rete territorio interruzione ,  false
15913,maltempo provincia acqua provincia causa maltempo fuoco auto pioggia caduta pioggia provincia emergenza acqua ,  false
15914, intervento rete acqua guasto rete rete interruzione servizio intervento rete erogazione acqua capoluogo territorio interruzione pressione disservizio servizio zona sistema interruzione operazione condotta fiume ponte comune comune infrastruttura approvvigionamento comune tempo condotta erogazione intervento operazione emergenza tempo intervento pressione sospensione protezione servizio approvvigionamento rifornimento intervento condotta servizio ,  true
15915, acqua regione emergenza acqua acqua cabina acqua acqua regione comunicazione approvvigionamento portata acqua approvvigionamento gestore regione regione secco macchina cabina regione regione intervento allarme acqua sospensione erogazione acqua livello erogazione provvedimento approvvigionamento sospensione erogazione acqua livello ,  false
15916, acqua condotta sospensione fornitura pressione acqua acqua causa condotta sospensione fornitura strada strada ,  false
15917, intervento tempo conseguenza causa guasto erogazione energia zona impianto elettrico abitazione panico ripristino erogazione energia gestore intervento emergenza problema protezione intervento squadra veicolo struttura attacco squadra tempo pericolo protezione gestore rete incendio linea incendio maltempo tromba aria territorio provincia fuoco ,  true
15918, casa casa casa casa sistema casa provincia edificio casa casa impianto aria pompa aria aria impianto energia acqua sistema impianto tempo casa casa energia impianto sistema problematica energia sistema energia impianto energia sicurezza casa sistema sistema sistema ,  true
15919, rischio elettrico conseguenza gas acqua centrale gas acqua acqua centrale energia energia blackout acqua rete causa acqua energia pressione rischio regione pressione carenza acqua acqua acqua acqua energia acqua approvvigionamento elettrico ,  false
15920, vittima calo tensione interruzione energia corrente problema danno strada danno centrale zona area strada danno ,  false
15921,paura incendio paura incendio strada incendio strada intervento fuoco squadra stazione strada sicurezza paura paura incendio allarme intervento fuoco abitazione edificio abitazione incendio chiusura guasto elettrico strada strada rame scuola ospedale ,  true
15922, sistema elettrico cabina alimentazione distribuzione rete distribuzione area distribuzione linea guasto tratto cavo cabina disservizio servizio elettrico distribuzione intervento sistema elettrico distribuzione sicurezza interruzione servizio elettrico distribuzione distribuzione corrente territorio gas campo ,  true
15923, rete guasto riparazione rottura tubo acqua acqua transito guasto intervento linea acqua sostituzione intervento ,  true
15924, emergenza acqua crisi livello territorio rete acqua ,  true
15925, acqua emergenza acqua emergenza emergenza acqua acqua emergenza regione rifornimento acqua zona acqua regione acqua acqua regione acqua programma acqua acqua programma interruzione erogazione acqua sospensione acqua acqua acqua treno scuola terremoto scossa magnitudo aria ospedale rischio regione ,  false
15926, emergenza interruzione flusso flusso ,  false
15927, regione acqua acqua ,  false
15928, acqua emergenza acqua emergenza regione rifornimento acqua zona acqua regione acqua acqua regione acqua programma acqua acqua programma interruzione erogazione acqua sospensione acqua acqua acqua ,  false
15929, emergenza interruzione flusso flusso ,  false
15930, acqua secco zona acqua interruzione servizio causa interruzione disservizio servizio erogazione azienda disagio zona autobotte acqua casa azienda azienda squadra lavoro danno guasto ,  true
15931,maltempo pioggia grandine maltempo maltempo nubifragio temporale traffico ponte interruzione nubifragio caos traffico ,  true
15932, problema emergenza maltempo,  false
15933,maltempo erogazione temporale alimentazione distribuzione lavoro distribuzione ,  false
15934,allarme acqua regione provvedimento sospensione fornitura acqua provvedimento acqua acqua regione blocco regione metropolitana provincia metropolitana operazione ente gestore regione servizio acqua notizia ,  false
15935, acqua acqua regione provvedimento sospensione fornitura acqua provvedimento acqua acqua regione acqua danno danno fornitura acqua approvvigionamento fuoco emergenza fornitura acqua intervento emergenza provvedimento crisi territorio intervento emergenza acqua emergenza crisi acqua acqua acqua problema crisi acqua acqua ,  false
15936, acqua erogazione regione tempo approvvigionamento provincia acqua blocco regione provvedimento sospensione fornitura acqua provvedimento acqua acqua regione regione acqua provvedimento acqua provvedimento regione acqua emergenza causa crisi regione protezione regione emergenza rete distribuzione acquedotto struttura approvvigionamento azienda calo quadro perdita provincia crisi acqua acqua problema crisi acqua acqua ,  false
15937, distribuzione rete distribuzione manutenzione sistema elettrico zona zona servizio elettrico distribuzione cabina energia tensione servizio elettrico azienda linea tensione sicurezza servizio elettrico distribuzione zona distribuzione corrente maltempo gas programma intervento sostituzione territorio,  false
15938, comune acqua energia ,  false
15939, lavoro sistema territorio sistema rete sistema territorio sistema sistema rete popolazione ,  false
15940, tecnico emergenza luce livello acqua regione tecnico emergenza consorzio acquedotto sospensione ripristino livello erogazione acqua ripristino livello erogazione acqua ,  false
15941, linea disagio frazione copertura causa guasto rete problema copertura rete disagio rete problema mancanza stazione compagnia disagio guasto linea ,  true
15942, impatto ,  false
15943,metro centrale guasto elettrico metro linea interruzione servizio centrale metro azienda metro alimentazione guasto stazione centrale collegamento bus metro centrale centrale alimentazione centrale azienda servizio treno binario linea cavo treno danno linea alimentazione centrale ,  true
15944, casa fumo incendio abitazione telefonata fuoco causa incendio guasto elettrico casa fuoco ,  true
15945,allarme acqua regione provvedimento sospensione fornitura acqua provvedimento acqua acqua regione blocco regione metropolitana provincia metropolitana operazione ente gestore regione servizio acqua notizia ,  false
15946,acquedotto emergenza ,  false
15947, raffica acqua acqua raffica guasto perdita acquedotto zona notizia sistema acquedotto comune serbatoio acqua frazione segnalazione strada perdita intervento strada acqua acquedotto programma causa comune servizio frazione comune programma rete servizio strada ,  true
15948, acqua regione azienda rete acqua acqua regione acqua acqua acqua corrente acqua acqua notizia acqua problema acqua livello acqua livello problema acqua servizio provvedimento acqua regione disagio acqua problema provvedimento rete distribuzione acqua distribuzione acqua acqua acqua acqua interruzione fornitura acqua popolazione acqua acqua regione ,  false
15949, acqua secco acqua acquedotto rottura condotta quartiere intervento pressione ripristino erogazione servizio autoclave servizio zona acquedotto area acqua interruzione ,  true
15950,acqua consorzio livello consorzio regione crisi interruzione acqua consorzio acqua tempo livello danno carenza acqua acqua consorzio rete acqua fiume impianto comune impianto tecnico consorzio impianto consorzio impianto energia emergenza regione consorzio territorio regione crisi acqua acqua territorio consorzio ,  false
15951, acqua regione azienda rete acqua acqua regione acqua acqua acqua corrente acqua acqua notizia acqua problema acqua livello acqua livello problema acqua servizio provvedimento acqua regione disagio acqua problema provvedimento rete distribuzione acqua distribuzione acqua acqua acqua acqua interruzione fornitura acqua popolazione acqua acqua regione ,  false
15952, acqua acqua acquedotto rottura condotta quartiere intervento pressione ripristino erogazione servizio autoclave servizio zona acquedotto area acqua interruzione secco ,  true
15953,acqua consorzio livello consorzio regione crisi interruzione acqua consorzio acqua tempo livello danno carenza acqua acqua consorzio rete acqua fiume impianto comune impianto tecnico consorzio impianto consorzio impianto energia emergenza regione consorzio territorio regione crisi acqua acqua territorio consorzio ,  false
15955, maltempo causa vento acqua intervento fuoco ,  false
15956,nubifragio grandine vento grandine zona vento albero auto auto pioggia intervento fuoco traffico grandine vento allerta regione ,  false
15957,emergenza provincia emergenza provincia acqua emergenza provincia sospensione territorio provincia problema metropolitana utenza approvvigionamento territorio provincia regione emergenza servizio acqua ,  false
15958, ponte perdita acqua ponte perdita acqua perdita acqua ponte intervento perdita acqua comune ponte acquedotto sospensione riparazione guasto perdita allagamento abitazione perdita danno servizio ,  true
15959, ferrovia ferrovia ferrovia ferrovia causa incendio ospedale ferito causa elettrico ondata fumo fuoco allarme fuoco capoluogo incendio sicurezza squadra ferrovia polizia ,  false
15960, traffico comune traffico circolazione traffico rete rete telefonia chiusura intervento ripristino rete distribuzione gas programma traffico strada ospedale rete tratto soccorso intervento sostituzione rete ponte strada soccorso tratto corsia intervento rete telefonia strada soccorso corsia ripristino distribuzione gas transito tratto circolazione carreggiata intervento carreggiata transito corsia carreggiata programma carreggiata carreggiata incrocio programma intervento soccorso ponte carreggiata circolazione tratto soccorso programma tratto soccorso soccorso edificio strada soccorso tratto strada soccorso strada soccorso area carreggiata carreggiata tratto sostituzione tratto transito tratto allaccio rete tratto soccorso tratto soccorso impianto illuminazione carreggiata incrocio allaccio rete distribuzione gas carreggiata intervento infrastruttura telefonia tratto carreggiata infrastruttura telefonia transito soccorso allaccio rete strada soccorso impianto illuminazione infrastruttura rete distribuzione energia strada ponte soccorso tratto soccorso programma transito tratto soccorso provvedimento chiusura tratto soccorso carreggiata corsia chiusura corsia servizio chiusura tratto provvedimento soccorso transito ponte piattaforma transito area programma tratto soccorso impianto illuminazione tratto transito soccorso incrocio carreggiata tratto tratto soccorso intervento impianto illuminazione tratto soccorso infrastruttura telefonia tratto soccorso ponte rete telefonia tratto corsia interruzione traffico,  false
15961,emergenza acqua sospensione acqua sospensione secco sospensione servizio struttura struttura frazione struttura quartiere acqua provincia mancanza acqua ,  false
15962, sospensione acqua crisi disagio mancanza acqua servizio territorio gestore emergenza acqua ente servizio acqua circuito acqua impatto regione provincia servizio impianto impianto acqua area impianto tratto tratto impianto acqua mancanza servizio emergenza carenza distribuzione acqua infrastruttura servizio acqua gestore sospensione servizio impianto approvvigionamento acqua protezione disagio impatto sospensione provincia servizio luce regione crisi acqua ,  false
15963, sospensione area acqua sospensione impianto provincia regione nucleo acqua sospensione impianto gestore rete servizio servizio acqua circuito acqua impatto regione provincia servizio impianto acqua tratto acqua protezione crisi area portata deposito protezione crisi rete ,  false
15964,guasto rete causa sistema elettrico alimentazione ,  false
15965,guasto elettrico tilt trasporto guasto elettrico tilt treno rete treno circolazione linea guasto linea alimentazione rete circolazione linea binario circolazione treno traffico causa linea guasto intervento circolazione circolazione sistema alimentazione linea linea aeroporto tecnico treno linea rete traffico ,  true
15966, pressione popolazione energia ,  false
15967,interruzione energia luce interruzione energia interruzione energia interruzione energia interruzione energia interruzione energia corrente ente distribuzione energia mancanza corrente computer distribuzione interruzione ente interruzione energia ,  false
15968, rete ondata temperatura energia rete rischio servizio ,  false
15969, incendio provincia incendio paura incendio provincia fuoco incendio strada interruzione linea sospensione energia incendio zona zona ,  false
15970, cavo elettrico guasto linea provincia cavo elettrico gestore linea alimentazione programma ,  false
15971,guasto elettrico tilt trasporto guasto elettrico tilt treno rete treno circolazione linea guasto linea alimentazione rete circolazione linea binario circolazione treno traffico causa linea guasto intervento circolazione circolazione sistema alimentazione linea linea aeroporto tecnico treno linea rete traffico ,  true
15972,guasto treno aria linea treno aria guasto linea treno aria aria problema infrastruttura tensione linea ,  true
15973, acqua acqua gas fenomeno comune acqua interruzione acqua luce gas acqua problema acqua ritardo campo comune sistema problema luce acqua gas impianto comune impianto problema utenza rischio danno acqua fornitura acqua gas sospensione acqua ,  false
15975, interruzione erogazione acqua programma manutenzione rete incrocio comune erogazione acqua tratto tratto pozzo tratto ,  false
15976,crisi serbatoio crisi serbatoio acqua incidente traffico tilt morto ospedale maltempo allerta provincia deposito auto crisi crisi emergenza comune zona causa crisi livello serbatoio pressione livello serbatoio servizio comune rete zona zona zona zona servizio autobotte crisi crisi emergenza comune crisi ,  false
15977, rete zona rete zona servizio,  false
15978, interruzione erogazione acqua programma manutenzione rete incrocio comune erogazione acqua tratto tratto pozzo tratto ,  false
